source_path,save_file,split
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09066,physionet2021_ptb-xl_g10_HR09066.mat,test
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09131,physionet2021_ptb-xl_g10_HR09131.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09150,physionet2021_ptb-xl_g10_HR09150.mat,test
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09014,physionet2021_ptb-xl_g10_HR09014.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09642,physionet2021_ptb-xl_g10_HR09642.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09401,physionet2021_ptb-xl_g10_HR09401.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09449,physionet2021_ptb-xl_g10_HR09449.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09825,physionet2021_ptb-xl_g10_HR09825.mat,test
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09379,physionet2021_ptb-xl_g10_HR09379.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09146,physionet2021_ptb-xl_g10_HR09146.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09529,physionet2021_ptb-xl_g10_HR09529.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09741,physionet2021_ptb-xl_g10_HR09741.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09812,physionet2021_ptb-xl_g10_HR09812.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09651,physionet2021_ptb-xl_g10_HR09651.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09460,physionet2021_ptb-xl_g10_HR09460.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09102,physionet2021_ptb-xl_g10_HR09102.mat,valid
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09647,physionet2021_ptb-xl_g10_HR09647.mat,valid
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09594,physionet2021_ptb-xl_g10_HR09594.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09911,physionet2021_ptb-xl_g10_HR09911.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09784,physionet2021_ptb-xl_g10_HR09784.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09511,physionet2021_ptb-xl_g10_HR09511.mat,valid
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09182,physionet2021_ptb-xl_g10_HR09182.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09785,physionet2021_ptb-xl_g10_HR09785.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09705,physionet2021_ptb-xl_g10_HR09705.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09838,physionet2021_ptb-xl_g10_HR09838.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09928,physionet2021_ptb-xl_g10_HR09928.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09712,physionet2021_ptb-xl_g10_HR09712.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09846,physionet2021_ptb-xl_g10_HR09846.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09189,physionet2021_ptb-xl_g10_HR09189.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09411,physionet2021_ptb-xl_g10_HR09411.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09865,physionet2021_ptb-xl_g10_HR09865.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09003,physionet2021_ptb-xl_g10_HR09003.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09731,physionet2021_ptb-xl_g10_HR09731.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09016,physionet2021_ptb-xl_g10_HR09016.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09440,physionet2021_ptb-xl_g10_HR09440.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09826,physionet2021_ptb-xl_g10_HR09826.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09132,physionet2021_ptb-xl_g10_HR09132.mat,test
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09130,physionet2021_ptb-xl_g10_HR09130.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09220,physionet2021_ptb-xl_g10_HR09220.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09619,physionet2021_ptb-xl_g10_HR09619.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09927,physionet2021_ptb-xl_g10_HR09927.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09599,physionet2021_ptb-xl_g10_HR09599.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09402,physionet2021_ptb-xl_g10_HR09402.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09436,physionet2021_ptb-xl_g10_HR09436.mat,test
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09610,physionet2021_ptb-xl_g10_HR09610.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09453,physionet2021_ptb-xl_g10_HR09453.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09302,physionet2021_ptb-xl_g10_HR09302.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09606,physionet2021_ptb-xl_g10_HR09606.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09551,physionet2021_ptb-xl_g10_HR09551.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09286,physionet2021_ptb-xl_g10_HR09286.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09644,physionet2021_ptb-xl_g10_HR09644.mat,valid
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09538,physionet2021_ptb-xl_g10_HR09538.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09194,physionet2021_ptb-xl_g10_HR09194.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09789,physionet2021_ptb-xl_g10_HR09789.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09055,physionet2021_ptb-xl_g10_HR09055.mat,valid
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09100,physionet2021_ptb-xl_g10_HR09100.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09999,physionet2021_ptb-xl_g10_HR09999.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09800,physionet2021_ptb-xl_g10_HR09800.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09970,physionet2021_ptb-xl_g10_HR09970.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09995,physionet2021_ptb-xl_g10_HR09995.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09605,physionet2021_ptb-xl_g10_HR09605.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09876,physionet2021_ptb-xl_g10_HR09876.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09533,physionet2021_ptb-xl_g10_HR09533.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09616,physionet2021_ptb-xl_g10_HR09616.mat,valid
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09483,physionet2021_ptb-xl_g10_HR09483.mat,valid
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09439,physionet2021_ptb-xl_g10_HR09439.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09049,physionet2021_ptb-xl_g10_HR09049.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09283,physionet2021_ptb-xl_g10_HR09283.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09237,physionet2021_ptb-xl_g10_HR09237.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09761,physionet2021_ptb-xl_g10_HR09761.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09842,physionet2021_ptb-xl_g10_HR09842.mat,test
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09118,physionet2021_ptb-xl_g10_HR09118.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09032,physionet2021_ptb-xl_g10_HR09032.mat,valid
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09161,physionet2021_ptb-xl_g10_HR09161.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09528,physionet2021_ptb-xl_g10_HR09528.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09393,physionet2021_ptb-xl_g10_HR09393.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09737,physionet2021_ptb-xl_g10_HR09737.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09082,physionet2021_ptb-xl_g10_HR09082.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09673,physionet2021_ptb-xl_g10_HR09673.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09545,physionet2021_ptb-xl_g10_HR09545.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09151,physionet2021_ptb-xl_g10_HR09151.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09136,physionet2021_ptb-xl_g10_HR09136.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09162,physionet2021_ptb-xl_g10_HR09162.mat,test
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09174,physionet2021_ptb-xl_g10_HR09174.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09459,physionet2021_ptb-xl_g10_HR09459.mat,test
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09714,physionet2021_ptb-xl_g10_HR09714.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09120,physionet2021_ptb-xl_g10_HR09120.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09021,physionet2021_ptb-xl_g10_HR09021.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09666,physionet2021_ptb-xl_g10_HR09666.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09149,physionet2021_ptb-xl_g10_HR09149.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09629,physionet2021_ptb-xl_g10_HR09629.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09375,physionet2021_ptb-xl_g10_HR09375.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09207,physionet2021_ptb-xl_g10_HR09207.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09696,physionet2021_ptb-xl_g10_HR09696.mat,test
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09982,physionet2021_ptb-xl_g10_HR09982.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09248,physionet2021_ptb-xl_g10_HR09248.mat,test
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09954,physionet2021_ptb-xl_g10_HR09954.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09465,physionet2021_ptb-xl_g10_HR09465.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09877,physionet2021_ptb-xl_g10_HR09877.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09498,physionet2021_ptb-xl_g10_HR09498.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09601,physionet2021_ptb-xl_g10_HR09601.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09258,physionet2021_ptb-xl_g10_HR09258.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09444,physionet2021_ptb-xl_g10_HR09444.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09778,physionet2021_ptb-xl_g10_HR09778.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09463,physionet2021_ptb-xl_g10_HR09463.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09238,physionet2021_ptb-xl_g10_HR09238.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09337,physionet2021_ptb-xl_g10_HR09337.mat,test
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09603,physionet2021_ptb-xl_g10_HR09603.mat,valid
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09057,physionet2021_ptb-xl_g10_HR09057.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09555,physionet2021_ptb-xl_g10_HR09555.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09821,physionet2021_ptb-xl_g10_HR09821.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09854,physionet2021_ptb-xl_g10_HR09854.mat,valid
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09801,physionet2021_ptb-xl_g10_HR09801.mat,valid
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09231,physionet2021_ptb-xl_g10_HR09231.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09633,physionet2021_ptb-xl_g10_HR09633.mat,test
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09037,physionet2021_ptb-xl_g10_HR09037.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09886,physionet2021_ptb-xl_g10_HR09886.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09997,physionet2021_ptb-xl_g10_HR09997.mat,test
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09631,physionet2021_ptb-xl_g10_HR09631.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09156,physionet2021_ptb-xl_g10_HR09156.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09967,physionet2021_ptb-xl_g10_HR09967.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09175,physionet2021_ptb-xl_g10_HR09175.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09669,physionet2021_ptb-xl_g10_HR09669.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09523,physionet2021_ptb-xl_g10_HR09523.mat,test
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09005,physionet2021_ptb-xl_g10_HR09005.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09912,physionet2021_ptb-xl_g10_HR09912.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09856,physionet2021_ptb-xl_g10_HR09856.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09352,physionet2021_ptb-xl_g10_HR09352.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09203,physionet2021_ptb-xl_g10_HR09203.mat,valid
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09058,physionet2021_ptb-xl_g10_HR09058.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09776,physionet2021_ptb-xl_g10_HR09776.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09142,physionet2021_ptb-xl_g10_HR09142.mat,test
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09004,physionet2021_ptb-xl_g10_HR09004.mat,test
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09987,physionet2021_ptb-xl_g10_HR09987.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09407,physionet2021_ptb-xl_g10_HR09407.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09660,physionet2021_ptb-xl_g10_HR09660.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09933,physionet2021_ptb-xl_g10_HR09933.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09354,physionet2021_ptb-xl_g10_HR09354.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09415,physionet2021_ptb-xl_g10_HR09415.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g10/HR09806,physionet2021_ptb-xl_g10_HR09806.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11948,physionet2021_ptb-xl_g12_HR11948.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11087,physionet2021_ptb-xl_g12_HR11087.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11639,physionet2021_ptb-xl_g12_HR11639.mat,valid
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11782,physionet2021_ptb-xl_g12_HR11782.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11709,physionet2021_ptb-xl_g12_HR11709.mat,valid
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11020,physionet2021_ptb-xl_g12_HR11020.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11294,physionet2021_ptb-xl_g12_HR11294.mat,test
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11066,physionet2021_ptb-xl_g12_HR11066.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11391,physionet2021_ptb-xl_g12_HR11391.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11104,physionet2021_ptb-xl_g12_HR11104.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11255,physionet2021_ptb-xl_g12_HR11255.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11601,physionet2021_ptb-xl_g12_HR11601.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11434,physionet2021_ptb-xl_g12_HR11434.mat,valid
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11557,physionet2021_ptb-xl_g12_HR11557.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11494,physionet2021_ptb-xl_g12_HR11494.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11187,physionet2021_ptb-xl_g12_HR11187.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11456,physionet2021_ptb-xl_g12_HR11456.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11443,physionet2021_ptb-xl_g12_HR11443.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11805,physionet2021_ptb-xl_g12_HR11805.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11425,physionet2021_ptb-xl_g12_HR11425.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11956,physionet2021_ptb-xl_g12_HR11956.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11978,physionet2021_ptb-xl_g12_HR11978.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11314,physionet2021_ptb-xl_g12_HR11314.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11329,physionet2021_ptb-xl_g12_HR11329.mat,test
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11090,physionet2021_ptb-xl_g12_HR11090.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11417,physionet2021_ptb-xl_g12_HR11417.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11167,physionet2021_ptb-xl_g12_HR11167.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11752,physionet2021_ptb-xl_g12_HR11752.mat,valid
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11479,physionet2021_ptb-xl_g12_HR11479.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11773,physionet2021_ptb-xl_g12_HR11773.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11533,physionet2021_ptb-xl_g12_HR11533.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11436,physionet2021_ptb-xl_g12_HR11436.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11896,physionet2021_ptb-xl_g12_HR11896.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11814,physionet2021_ptb-xl_g12_HR11814.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11765,physionet2021_ptb-xl_g12_HR11765.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11870,physionet2021_ptb-xl_g12_HR11870.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11472,physionet2021_ptb-xl_g12_HR11472.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11891,physionet2021_ptb-xl_g12_HR11891.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11747,physionet2021_ptb-xl_g12_HR11747.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11572,physionet2021_ptb-xl_g12_HR11572.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11148,physionet2021_ptb-xl_g12_HR11148.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11374,physionet2021_ptb-xl_g12_HR11374.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11272,physionet2021_ptb-xl_g12_HR11272.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11169,physionet2021_ptb-xl_g12_HR11169.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11987,physionet2021_ptb-xl_g12_HR11987.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11209,physionet2021_ptb-xl_g12_HR11209.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11642,physionet2021_ptb-xl_g12_HR11642.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11419,physionet2021_ptb-xl_g12_HR11419.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11788,physionet2021_ptb-xl_g12_HR11788.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11348,physionet2021_ptb-xl_g12_HR11348.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11560,physionet2021_ptb-xl_g12_HR11560.mat,valid
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11561,physionet2021_ptb-xl_g12_HR11561.mat,valid
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11011,physionet2021_ptb-xl_g12_HR11011.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11180,physionet2021_ptb-xl_g12_HR11180.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11249,physionet2021_ptb-xl_g12_HR11249.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11069,physionet2021_ptb-xl_g12_HR11069.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11592,physionet2021_ptb-xl_g12_HR11592.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11994,physionet2021_ptb-xl_g12_HR11994.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11749,physionet2021_ptb-xl_g12_HR11749.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11112,physionet2021_ptb-xl_g12_HR11112.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11366,physionet2021_ptb-xl_g12_HR11366.mat,test
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11073,physionet2021_ptb-xl_g12_HR11073.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11067,physionet2021_ptb-xl_g12_HR11067.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11352,physionet2021_ptb-xl_g12_HR11352.mat,test
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11579,physionet2021_ptb-xl_g12_HR11579.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11406,physionet2021_ptb-xl_g12_HR11406.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11478,physionet2021_ptb-xl_g12_HR11478.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11631,physionet2021_ptb-xl_g12_HR11631.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11299,physionet2021_ptb-xl_g12_HR11299.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11517,physionet2021_ptb-xl_g12_HR11517.mat,test
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11145,physionet2021_ptb-xl_g12_HR11145.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11340,physionet2021_ptb-xl_g12_HR11340.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11277,physionet2021_ptb-xl_g12_HR11277.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11815,physionet2021_ptb-xl_g12_HR11815.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11556,physionet2021_ptb-xl_g12_HR11556.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11433,physionet2021_ptb-xl_g12_HR11433.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11857,physionet2021_ptb-xl_g12_HR11857.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11905,physionet2021_ptb-xl_g12_HR11905.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11037,physionet2021_ptb-xl_g12_HR11037.mat,train
files/challenge-2021/1.0.3/training/ptb-xl/g12/HR11611,physionet2021_ptb-xl_g12_HR11611.mat,train
